customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date_x,churn_next_60d,split,snapshot_date_y,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date,last_campaign_received,last_campaign_cost,manual_priority_bucket
CUST01954,2024-01-13,Tier 1,45+,Google Search,,Hair Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,2,9,1,0,1,3,0,12,2025-09-30,none,18,medium
CUST01955,2024-10-12,Tier 3,25-34,Marketplace,Gold,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,11,41,1,1,1,9,4,2,2025-09-30,new_launch,0,medium
CUST01956,2025-05-15,Tier 2,35-44,Marketplace,,Hair Care,Normal,Yes,2025-09-30,1,validation,2025-09-30,5,14,1,1,0,3,1,2,2025-09-30,free_shipping,18,high
CUST01957,2024-03-25,Tier 2,25-34,Marketplace,Gold,Fragrance,Sensitive,No,2025-09-30,1,validation,2025-09-30,3,11,1,0,0,0,0,50,2025-09-30,free_shipping,18,high
CUST01958,2024-08-27,Tier 3,25-34,Influencer,Silver,Hair Care,Sensitive,No,2025-09-30,1,train,2025-09-30,5,29,0,1,0,0,0,20,2025-09-30,free_shipping,25,high
CUST01959,2025-09-15,Tier 3,25-34,Instagram,,Makeup,Normal,No,2025-09-30,0,train,2025-09-30,4,21,1,0,0,0,0,2,2025-09-30,new_launch,25,low
CUST01960,2025-04-10,Tier 3,25-34,Google Search,,Skin Care,Combination,No,2025-09-30,0,train,2025-09-30,4,19,1,1,1,0,0,3,2025-09-30,free_shipping,40,low
CUST01961,2024-09-10,Tier 3,25-34,Marketplace,,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,1,5,1,0,1,3,1,16,2025-09-30,none,40,high
CUST01962,2024-05-03,Tier 1,25-34,Marketplace,,Fragrance,Combination,No,2025-09-30,1,train,2025-09-30,2,9,0,0,0,0,0,23,2025-09-30,new_launch,12,high
CUST01963,2025-06-08,Tier 2,25-34,Referral,,Makeup,,Yes,2025-09-30,1,train,2025-09-30,6,16,2,0,1,3,0,30,2025-09-30,welcome_offer,12,high
CUST01964,2025-08-09,Tier 1,25-34,Organic,Silver,Makeup,Normal,No,2025-09-30,0,train,2025-09-30,4,17,1,1,0,0,0,0,2025-09-30,none,12,low
CUST01965,2024-11-26,Tier 3,35-44,Marketplace,,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,3,13,1,0,0,8,1,39,2025-09-30,free_shipping,40,high
CUST01966,2024-03-20,Tier 1,25-34,Marketplace,,Hair Care,Dry,No,2025-09-30,1,train,2025-09-30,9,27,2,1,1,0,0,16,2025-09-30,none,0,medium
CUST01967,2024-01-16,Tier 3,25-34,Marketplace,,Fragrance,Normal,Yes,2025-09-30,1,train,2025-09-30,12,41,2,3,1,4,0,2,2025-09-30,new_launch,0,medium
CUST01968,2025-05-17,Tier 1,18-24,Marketplace,Platinum,Makeup,Dry,Yes,2025-09-30,1,validation,2025-09-30,2,12,0,1,0,2,1,3,2025-09-30,bundle_discount,12,medium
CUST01969,2025-03-09,Tier 1,35-44,Google Search,,Skin Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,3,16,0,0,0,3,0,23,2025-09-30,welcome_offer,12,high
CUST01970,2024-08-28,Tier 1,45+,Organic,Gold,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,14,64,4,1,3,5,2,17,2025-09-30,welcome_offer,0,high
CUST01971,2025-03-04,Tier 3,25-34,Marketplace,,Hair Care,Normal,Yes,2025-09-30,0,train,2025-09-30,12,30,3,2,1,7,1,6,2025-09-30,bundle_discount,18,medium
CUST01972,2024-06-15,Tier 1,45+,Referral,,Makeup,,No,2025-09-30,0,train,2025-09-30,15,78,1,4,0,0,0,0,2025-09-30,none,40,low
CUST01973,2024-03-18,Tier 2,25-34,Google Search,,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,18,104,10,3,2,5,2,23,2025-09-30,new_launch,0,high
CUST01974,2024-04-26,Tier 2,25-34,Referral,Silver,Wellness,Oily,Yes,2025-09-30,0,train,2025-09-30,9,43,1,2,0,2,0,2,2025-09-30,free_shipping,40,medium
CUST01975,2024-05-25,Tier 2,45+,Instagram,,Wellness,Oily,Yes,2025-09-30,0,train,2025-09-30,9,29,3,1,1,5,0,6,2025-09-30,new_launch,12,medium
CUST01976,2024-11-01,Tier 3,18-24,Instagram,,Baby Care,Normal,Yes,2025-09-30,0,train,2025-09-30,15,52,8,4,4,7,1,25,2025-09-30,none,18,high
CUST01977,2025-02-15,Tier 1,18-24,Influencer,,Baby Care,Sensitive,No,2025-09-30,0,test,2025-09-30,8,39,2,2,1,0,0,8,2025-09-30,none,12,medium
CUST01978,2024-01-20,Tier 2,25-34,Marketplace,Platinum,Wellness,Dry,Yes,2025-09-30,1,train,2025-09-30,2,7,1,1,0,2,1,27,2025-09-30,welcome_offer,0,high
CUST01979,2025-07-06,Tier 3,18-24,Marketplace,Silver,Fragrance,Combination,No,2025-09-30,0,train,2025-09-30,13,72,4,3,2,0,0,7,2025-09-30,new_launch,40,medium
CUST01980,2024-01-16,Tier 2,25-34,Organic,,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,10,31,2,2,0,6,2,3,2025-09-30,bundle_discount,40,low
CUST01981,2024-09-27,Tier 1,25-34,Organic,,Baby Care,,Yes,2025-09-30,0,train,2025-09-30,13,75,6,4,4,6,2,12,2025-09-30,none,0,high
CUST01982,2024-01-07,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes,2025-09-30,0,train,2025-09-30,5,19,0,1,0,1,0,11,2025-09-30,new_launch,18,medium
CUST01983,2024-01-20,Tier 3,25-34,Instagram,,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,13,54,5,3,1,3,1,13,2025-09-30,bundle_discount,18,medium
CUST01984,2024-03-01,Tier 1,25-34,Organic,,Wellness,Sensitive,Yes,2025-09-30,0,train,2025-09-30,8,47,4,1,1,4,2,9,2025-09-30,free_shipping,18,medium
CUST01985,2024-11-11,Tier 1,18-24,Marketplace,,Hair Care,Oily,Yes,2025-09-30,0,test,2025-09-30,12,49,7,2,5,2,0,12,2025-09-30,new_launch,12,medium
CUST01986,2024-10-12,Tier 3,35-44,Organic,Gold,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,17,96,6,2,4,9,1,1,2025-09-30,none,18,low
CUST01987,2025-05-25,Tier 1,25-34,Influencer,,Skin Care,Dry,No,2025-09-30,1,validation,2025-09-30,4,10,2,0,1,0,0,27,2025-09-30,none,18,high
CUST01988,2025-04-19,Tier 2,25-34,Referral,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,2,6,0,0,0,0,0,3,2025-09-30,bundle_discount,0,medium
CUST01989,2024-06-27,Tier 1,18-24,Google Search,Silver,Hair Care,Dry,No,2025-09-30,1,validation,2025-09-30,0,0,0,0,0,0,0,10,2025-09-30,new_launch,25,high
CUST01990,2025-02-11,Tier 2,18-24,Influencer,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,test,2025-09-30,11,29,3,3,2,4,1,7,2025-09-30,bundle_discount,18,medium
CUST01991,2024-06-07,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,No,2025-09-30,1,train,2025-09-30,8,31,2,1,1,0,0,13,2025-09-30,none,40,medium
CUST01992,2025-06-11,Tier 2,25-34,Marketplace,,Makeup,Oily,Yes,2025-09-30,0,train,2025-09-30,7,39,1,2,1,3,1,16,2025-09-30,new_launch,0,medium
CUST01993,2024-09-14,Tier 3,35-44,Instagram,,Baby Care,Dry,No,2025-09-30,0,train,2025-09-30,0,0,0,0,0,0,0,7,2025-09-30,bundle_discount,18,medium
CUST01994,2024-01-11,Tier 3,18-24,Google Search,,Wellness,,Yes,2025-09-30,0,validation,2025-09-30,0,0,0,0,0,0,0,11,2025-09-30,none,25,high
CUST01995,2024-03-09,Tier 1,45+,Marketplace,,Skin Care,Sensitive,No,2025-09-30,1,train,2025-09-30,2,9,0,0,0,0,0,24,2025-09-30,none,0,high
CUST01996,2024-07-28,Tier 2,25-34,Google Search,Gold,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,2,6,0,0,0,2,1,51,2025-09-30,free_shipping,12,high
CUST01997,2025-01-27,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,9,46,4,0,1,6,2,4,2025-09-30,none,25,low
CUST01998,2024-07-06,Tier 3,25-34,Instagram,Gold,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,13,49,3,2,1,4,0,0,2025-09-30,bundle_discount,0,medium
CUST01999,2025-02-14,Tier 3,18-24,Influencer,Gold,Baby Care,Oily,Yes,2025-09-30,1,test,2025-09-30,4,11,0,0,0,2,1,14,2025-09-30,free_shipping,18,medium
CUST02000,2024-01-05,Tier 2,18-24,Google Search,Gold,Hair Care,Combination,Yes,2025-09-30,1,train,2025-09-30,11,58,5,2,3,5,0,18,2025-09-30,bundle_discount,40,high
CUST02001,2025-05-06,Tier 2,18-24,Influencer,Silver,Makeup,Oily,Yes,2025-09-30,0,train,2025-09-30,12,58,2,3,1,3,1,2,2025-09-30,none,18,low
CUST02002,2024-06-16,Tier 3,25-34,Marketplace,,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,7,25,2,0,0,5,2,0,2025-09-30,welcome_offer,12,low
CUST02003,2024-06-22,Tier 3,18-24,Google Search,,Skin Care,Normal,No,2025-09-30,1,validation,2025-09-30,3,8,1,0,0,0,0,30,2025-09-30,new_launch,25,high
CUST02004,2025-08-20,Tier 1,25-34,Instagram,,Skin Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,6,26,3,1,1,3,1,6,2025-09-30,welcome_offer,12,low
CUST02005,2024-11-13,Tier 2,25-34,Referral,,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,6,28,3,2,1,4,2,0,2025-09-30,new_launch,25,low
CUST02006,2024-08-18,Tier 1,25-34,Influencer,,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,2,9,0,0,0,0,0,12,2025-09-30,welcome_offer,0,high
CUST02007,2024-02-04,Tier 2,45+,Organic,Platinum,Skin Care,,Yes,2025-09-30,1,train,2025-09-30,5,15,1,1,1,2,1,33,2025-09-30,new_launch,40,high
CUST02008,2024-03-21,Tier 1,25-34,Influencer,,Fragrance,Normal,No,2025-09-30,1,train,2025-09-30,3,10,2,0,1,0,0,39,2025-09-30,none,0,high
CUST02009,2024-03-21,Tier 3,35-44,Google Search,Gold,Skin Care,,No,2025-09-30,0,train,2025-09-30,1,4,1,0,0,0,0,0,2025-09-30,new_launch,25,medium
CUST02010,2024-04-29,Tier 1,45+,Referral,,Skin Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,6,19,2,2,1,7,3,24,2025-09-30,welcome_offer,12,high
CUST02011,2024-11-22,Tier 1,35-44,Google Search,,Makeup,Normal,No,2025-09-30,1,train,2025-09-30,2,10,1,1,0,0,0,27,2025-09-30,new_launch,40,high
CUST02012,2025-07-06,Tier 1,18-24,Google Search,Silver,Makeup,,No,2025-09-30,0,validation,2025-09-30,7,26,1,1,0,0,0,2,2025-09-30,bundle_discount,40,medium
CUST02013,2025-07-21,Tier 3,25-34,Marketplace,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,7,34,3,0,1,3,1,18,2025-09-30,welcome_offer,12,low
CUST02014,2024-12-12,Tier 3,18-24,Google Search,,Baby Care,Dry,No,2025-09-30,0,train,2025-09-30,0,0,0,0,0,0,0,4,2025-09-30,new_launch,0,high
CUST02015,2024-07-13,Tier 2,25-34,Google Search,,Wellness,Oily,No,2025-09-30,1,validation,2025-09-30,4,13,1,0,0,0,0,47,2025-09-30,none,40,high
CUST02016,2025-09-11,Tier 3,25-34,Instagram,,Wellness,,Yes,2025-09-30,0,train,2025-09-30,17,69,1,3,0,3,1,4,2025-09-30,new_launch,0,low
CUST02017,2024-10-15,Tier 1,35-44,Instagram,Gold,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,12,36,4,1,1,5,2,20,2025-09-30,bundle_discount,40,high
CUST02018,2025-07-28,Tier 1,18-24,Google Search,,Skin Care,Normal,Yes,2025-09-30,1,train,2025-09-30,17,70,1,3,0,4,1,13,2025-09-30,bundle_discount,12,medium
CUST02019,2024-06-11,Tier 1,18-24,Marketplace,,Skin Care,Combination,No,2025-09-30,0,train,2025-09-30,7,39,1,1,0,0,0,14,2025-09-30,new_launch,12,medium
CUST02020,2024-02-28,Tier 2,35-44,Marketplace,,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,8,36,1,1,1,6,0,8,2025-09-30,none,40,low
CUST02021,2025-08-09,Tier 1,25-34,Google Search,Gold,Hair Care,Combination,No,2025-09-30,0,train,2025-09-30,12,36,1,1,0,0,0,0,2025-09-30,bundle_discount,18,medium
CUST02022,2025-08-13,Tier 1,25-34,Instagram,,Makeup,Oily,No,2025-09-30,0,test,2025-09-30,1,4,0,0,0,0,0,4,2025-09-30,bundle_discount,0,high
CUST02023,2025-07-22,Tier 1,45+,Influencer,,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,7,32,3,1,1,9,0,10,2025-09-30,none,0,medium
CUST02024,2024-01-09,Tier 1,25-34,Referral,Silver,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,17,72,8,1,2,8,3,6,2025-09-30,welcome_offer,12,low
CUST02025,2024-08-09,Tier 2,25-34,Influencer,,Makeup,,Yes,2025-09-30,0,validation,2025-09-30,3,15,0,1,0,2,1,1,2025-09-30,bundle_discount,25,medium
CUST02026,2024-06-10,Tier 2,35-44,Referral,,Hair Care,Normal,Yes,2025-09-30,0,train,2025-09-30,2,5,0,0,0,3,1,3,2025-09-30,welcome_offer,40,low
CUST02027,2025-02-05,Tier 2,18-24,Referral,,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,7,39,4,0,2,3,1,0,2025-09-30,bundle_discount,25,low
CUST02028,2024-11-25,Tier 1,25-34,Marketplace,Gold,Skin Care,Sensitive,No,2025-09-30,1,train,2025-09-30,3,8,1,0,1,0,0,25,2025-09-30,none,25,high
CUST02029,2024-12-03,Tier 1,25-34,Referral,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,0,0,0,0,0,5,2,9,2025-09-30,bundle_discount,18,high
CUST02030,2024-10-16,Tier 1,35-44,Google Search,Gold,Baby Care,,Yes,2025-09-30,0,train,2025-09-30,18,99,1,4,1,7,2,0,2025-09-30,new_launch,0,low
CUST02031,2025-02-21,Tier 1,25-34,Organic,,Hair Care,Dry,Yes,2025-09-30,1,train,2025-09-30,2,8,0,1,0,3,0,35,2025-09-30,new_launch,18,high
CUST02032,2024-06-06,Tier 3,35-44,Google Search,,Hair Care,Oily,Yes,2025-09-30,1,train,2025-09-30,2,11,0,1,0,0,0,60,2025-09-30,welcome_offer,18,high
CUST02033,2024-01-05,Tier 1,18-24,Marketplace,Gold,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,9,32,4,0,1,3,1,25,2025-09-30,none,40,high
CUST02034,2025-01-17,Tier 1,18-24,Instagram,,Hair Care,Combination,Yes,2025-09-30,0,train,2025-09-30,9,24,3,2,1,4,0,4,2025-09-30,welcome_offer,12,low
CUST02035,2025-01-09,Tier 2,18-24,Google Search,Gold,Wellness,Normal,Yes,2025-09-30,1,test,2025-09-30,0,0,0,0,0,6,1,23,2025-09-30,welcome_offer,40,high
CUST02036,2024-03-22,Tier 3,35-44,Marketplace,,Hair Care,,No,2025-09-30,0,test,2025-09-30,6,28,2,0,1,0,0,5,2025-09-30,welcome_offer,25,medium
CUST02037,2024-12-04,Tier 1,25-34,Instagram,Gold,Makeup,Combination,Yes,2025-09-30,1,train,2025-09-30,3,11,0,1,0,4,1,2,2025-09-30,none,18,medium
CUST02038,2024-01-08,Tier 2,25-34,Organic,Platinum,Wellness,,Yes,2025-09-30,1,train,2025-09-30,3,9,1,0,1,3,1,57,2025-09-30,new_launch,25,high
CUST02039,2024-09-07,Tier 3,35-44,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,5,0,18,2025-09-30,welcome_offer,18,high
CUST02040,2025-09-10,Tier 1,35-44,Marketplace,,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,14,41,2,4,0,4,2,11,2025-09-30,bundle_discount,0,low
CUST02041,2024-11-25,Tier 1,25-34,Google Search,Silver,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,7,38,2,1,1,3,1,14,2025-09-30,none,18,medium
CUST02042,2025-04-29,Tier 2,45+,Marketplace,,Baby Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,6,27,3,0,1,2,1,0,2025-09-30,welcome_offer,40,medium
CUST02043,2025-08-12,Tier 2,18-24,Instagram,,Skin Care,Dry,Yes,2025-09-30,0,validation,2025-09-30,6,17,3,0,1,3,1,8,2025-09-30,new_launch,25,low
CUST02044,2024-03-13,Tier 2,25-34,Organic,,Makeup,Sensitive,No,2025-09-30,0,train,2025-09-30,14,56,6,1,2,0,0,0,2025-09-30,none,0,low
CUST02045,2024-12-16,Tier 1,18-24,Influencer,,Hair Care,,Yes,2025-09-30,1,train,2025-09-30,5,16,2,0,1,6,3,31,2025-09-30,welcome_offer,25,high
CUST02046,2024-01-31,Tier 3,18-24,Organic,Platinum,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,6,25,1,1,0,6,2,52,2025-09-30,free_shipping,18,high
CUST02047,2024-06-03,Tier 2,45+,Referral,,Wellness,Combination,No,2025-09-30,0,train,2025-09-30,1,5,0,0,0,0,0,16,2025-09-30,bundle_discount,25,medium
CUST02048,2025-02-15,Tier 2,45+,Instagram,Silver,Skin Care,Normal,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,1,0,26,2025-09-30,free_shipping,0,high
CUST02049,2024-11-16,Tier 2,18-24,Google Search,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,6,23,1,0,0,4,1,21,2025-09-30,none,0,high
CUST02050,2025-05-22,Tier 2,25-34,Organic,,Makeup,Normal,Yes,2025-09-30,0,train,2025-09-30,4,15,2,0,1,6,2,0,2025-09-30,bundle_discount,12,medium
CUST02051,2024-01-03,Tier 2,35-44,Instagram,Gold,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,23,2025-09-30,bundle_discount,12,high
CUST02052,2025-02-17,Tier 3,35-44,Influencer,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,2,10,1,0,1,0,0,12,2025-09-30,new_launch,12,medium
CUST02053,2025-06-19,Tier 3,45+,Marketplace,,Hair Care,Normal,No,2025-09-30,0,train,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,bundle_discount,25,medium
CUST02054,2024-03-20,Tier 3,25-34,Referral,,Makeup,Sensitive,No,2025-09-30,0,train,2025-09-30,9,23,1,2,0,0,0,5,2025-09-30,none,0,low
CUST02055,2024-07-31,Tier 1,18-24,Organic,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,1,6,0,0,0,0,0,13,2025-09-30,bundle_discount,25,medium
CUST02056,2024-04-13,Tier 2,18-24,Marketplace,Gold,Fragrance,Oily,Yes,2025-09-30,1,validation,2025-09-30,2,6,0,1,0,6,1,35,2025-09-30,welcome_offer,40,high
CUST02057,2024-12-13,Tier 1,25-34,Marketplace,,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,10,32,1,3,0,3,0,0,2025-09-30,none,12,low
CUST02058,2025-08-28,Tier 2,45+,Google Search,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,0,0,0,0,0,3,1,0,2025-09-30,bundle_discount,18,high
CUST02059,2025-05-18,Tier 2,18-24,Referral,,Wellness,Dry,Yes,2025-09-30,0,validation,2025-09-30,2,8,0,0,0,3,1,7,2025-09-30,none,0,medium
CUST02060,2025-07-13,Tier 1,45+,Google Search,,Makeup,,Yes,2025-09-30,1,test,2025-09-30,4,13,2,1,1,3,0,6,2025-09-30,free_shipping,18,medium
CUST02061,2024-11-09,Tier 3,25-34,Marketplace,Platinum,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,7,34,2,2,1,2,1,13,2025-09-30,none,25,high
CUST02062,2024-10-02,Tier 3,25-34,Instagram,Silver,Skin Care,Oily,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,22,2025-09-30,free_shipping,12,high
CUST02063,2024-05-02,Tier 2,18-24,Referral,,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,7,34,1,1,1,3,1,19,2025-09-30,none,0,medium
CUST02064,2025-04-05,Tier 1,35-44,Google Search,,Wellness,Combination,Yes,2025-09-30,1,train,2025-09-30,2,6,0,0,0,6,0,0,2025-09-30,bundle_discount,25,medium
CUST02065,2024-04-12,Tier 1,45+,Referral,,Skin Care,Combination,Yes,2025-09-30,1,test,2025-09-30,1,4,0,0,0,2,0,37,2025-09-30,none,18,high
CUST02066,2025-06-27,Tier 1,35-44,Instagram,,Hair Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,9,38,1,2,0,8,2,5,2025-09-30,bundle_discount,25,medium
CUST02067,2024-09-23,Tier 2,18-24,Marketplace,Gold,Skin Care,Dry,Yes,2025-09-30,0,validation,2025-09-30,5,25,1,1,1,4,0,9,2025-09-30,welcome_offer,25,medium
CUST02068,2025-06-08,Tier 3,35-44,Organic,Gold,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,11,33,4,2,2,8,4,0,2025-09-30,welcome_offer,0,low
CUST02069,2024-11-01,Tier 1,35-44,Influencer,,Hair Care,Dry,Yes,2025-09-30,1,test,2025-09-30,2,9,0,0,0,0,0,57,2025-09-30,free_shipping,12,high
CUST02070,2025-07-01,Tier 3,25-34,Organic,,Skin Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,11,58,4,3,1,10,2,32,2025-09-30,none,18,high
CUST02071,2025-09-13,Tier 2,25-34,Organic,Gold,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,12,37,4,1,1,2,0,0,2025-09-30,welcome_offer,40,low
CUST02072,2024-04-22,Tier 1,18-24,Google Search,,Hair Care,Oily,Yes,2025-09-30,1,test,2025-09-30,4,15,1,1,1,0,0,1,2025-09-30,none,25,low
CUST02073,2025-05-18,Tier 2,25-34,Influencer,,Hair Care,,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,3,2025-09-30,welcome_offer,12,high
CUST02074,2025-08-21,Tier 2,35-44,Instagram,Silver,Hair Care,Dry,Yes,2025-09-30,0,train,2025-09-30,7,41,1,1,1,3,1,0,2025-09-30,bundle_discount,18,medium
CUST02075,2024-02-15,Tier 3,35-44,Google Search,,Wellness,Dry,Yes,2025-09-30,1,validation,2025-09-30,0,0,0,0,0,0,0,59,2025-09-30,bundle_discount,18,high
CUST02076,2024-07-14,Tier 1,35-44,Instagram,,Hair Care,Combination,Yes,2025-09-30,1,train,2025-09-30,1,4,0,0,0,2,1,35,2025-09-30,bundle_discount,40,high
CUST02077,2024-04-26,Tier 1,25-34,Organic,Silver,Wellness,,Yes,2025-09-30,1,test,2025-09-30,3,15,1,1,0,1,0,27,2025-09-30,free_shipping,18,high
CUST02078,2024-05-12,Tier 1,35-44,Marketplace,Gold,Makeup,Sensitive,Yes,2025-09-30,0,train,2025-09-30,3,11,1,1,1,5,2,12,2025-09-30,none,25,low
CUST02079,2024-06-21,Tier 2,45+,Marketplace,,Baby Care,,Yes,2025-09-30,0,validation,2025-09-30,1,5,0,0,0,2,0,6,2025-09-30,welcome_offer,18,medium
CUST02080,2024-10-26,Tier 1,45+,Organic,,Makeup,Combination,Yes,2025-09-30,1,train,2025-09-30,1,6,0,0,0,4,2,37,2025-09-30,bundle_discount,18,high
CUST02081,2024-03-29,Tier 3,25-34,Referral,Gold,Makeup,Combination,Yes,2025-09-30,1,train,2025-09-30,3,10,1,0,0,4,1,45,2025-09-30,bundle_discount,18,high
CUST02082,2025-01-05,Tier 2,35-44,Google Search,,Fragrance,Combination,No,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,39,2025-09-30,free_shipping,18,high
CUST02083,2025-04-30,Tier 2,18-24,Influencer,,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,4,23,2,1,1,0,0,19,2025-09-30,new_launch,18,low
CUST02084,2025-03-14,Tier 1,25-34,Organic,,Baby Care,Oily,Yes,2025-09-30,1,train,2025-09-30,2,6,0,0,0,3,1,41,2025-09-30,welcome_offer,40,high
CUST02085,2025-08-17,Tier 1,25-34,Marketplace,,Hair Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,1,4,0,0,0,0,0,0,2025-09-30,new_launch,25,high
CUST02086,2025-07-11,Tier 2,25-34,Organic,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,8,38,3,1,1,7,3,1,2025-09-30,bundle_discount,12,medium
CUST02087,2025-08-17,Tier 2,25-34,Marketplace,Silver,Hair Care,Combination,No,2025-09-30,0,train,2025-09-30,3,9,1,0,0,0,0,0,2025-09-30,new_launch,25,low
CUST02088,2025-02-24,Tier 1,18-24,Instagram,,Hair Care,Oily,Yes,2025-09-30,1,test,2025-09-30,1,3,0,0,0,1,0,11,2025-09-30,new_launch,18,medium
CUST02089,2025-09-09,Tier 3,18-24,Marketplace,,Fragrance,Oily,Yes,2025-09-30,0,train,2025-09-30,1,4,0,0,0,0,0,8,2025-09-30,free_shipping,25,high
CUST02090,2025-01-31,Tier 3,35-44,Instagram,Silver,Fragrance,Oily,Yes,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,6,2025-09-30,new_launch,12,high
CUST02091,2025-09-02,Tier 1,18-24,Referral,,Hair Care,Dry,Yes,2025-09-30,0,validation,2025-09-30,10,44,2,0,1,7,1,4,2025-09-30,welcome_offer,12,low
CUST02092,2024-08-17,Tier 2,25-34,Marketplace,Gold,Makeup,Normal,No,2025-09-30,1,validation,2025-09-30,2,9,0,0,0,0,0,31,2025-09-30,free_shipping,0,high
CUST02093,2025-03-06,Tier 2,25-34,Marketplace,Gold,Makeup,Dry,No,2025-09-30,0,train,2025-09-30,8,48,1,1,0,0,0,0,2025-09-30,free_shipping,40,low
CUST02094,2025-05-13,Tier 2,25-34,Organic,Gold,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,1,4,0,0,0,1,0,33,2025-09-30,bundle_discount,25,high
CUST02095,2024-11-21,Tier 3,25-34,Google Search,Silver,Baby Care,Normal,Yes,2025-09-30,0,train,2025-09-30,0,0,0,0,0,5,1,29,2025-09-30,new_launch,40,high
CUST02096,2024-10-13,Tier 1,25-34,Influencer,,Skin Care,Oily,Yes,2025-09-30,1,validation,2025-09-30,9,43,2,1,1,2,0,0,2025-09-30,free_shipping,0,low
CUST02097,2024-04-14,Tier 3,35-44,Influencer,Silver,Fragrance,Dry,Yes,2025-09-30,0,train,2025-09-30,5,22,2,1,1,2,0,3,2025-09-30,bundle_discount,25,medium
CUST02098,2025-02-06,Tier 2,35-44,Marketplace,Silver,Baby Care,Combination,No,2025-09-30,1,validation,2025-09-30,8,30,1,2,1,0,0,32,2025-09-30,free_shipping,0,high
CUST02099,2024-05-25,Tier 3,25-34,Organic,Silver,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,2,5,1,1,0,2,1,25,2025-09-30,welcome_offer,40,high
CUST02100,2024-01-26,Tier 3,45+,Organic,,Fragrance,Sensitive,No,2025-09-30,0,train,2025-09-30,13,68,5,1,1,0,0,17,2025-09-30,new_launch,0,low
